movieId,title,genres,top_actors
220898,Macho (2016),Comedy,"Miguel Rodarte, Cecilia Suárez, Aislinn Derbez, Ana de la Reguera, Renato López"
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,"Shauna Macdonald, Natalie Mendoza, Alex Reid, MyAnna Buring, Saskia Mulder"
55280,Lars and the Real Girl (2007),Comedy|Drama,"Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid, Kelli Garner"
90245,Antonio Gaudí (1985),Documentary,
239132,Broken Drum (1949),Comedy|Drama,"Tsumasaburō Bandō, Sachiko Murase, Masayuki Mori, Chūji Kinoshita, Akira Ōizumi"
214724,Final Cut (2019),Horror,"Dante Aubain, Syrissa Sacca, Jess Levinson, Chris Jehnert, Charles Moran"
139347,Fear House (2008),Horror,"Aleece Jones, Matthew Stiller, Olivia Price, Matthew Montgomery, Meredith Barnett"
291689,Les grands sentiments font les bons gueuletons (1973),Comedy,"Michel Bouquet, Jean Carmet, Michael Lonsdale, Anouk Ferjac, Jacques Dynam"
159708,Woman in Witness Protection (1997),(no genres listed),"Nobuko Miyamoto, Masahiko Nishimura, Takehiro Murata, Kazuya Takahashi, Masahiko Tsugawa"
275447,The 11th Commandment (1986),Horror|Thriller,"Bernard White, Marilyn Hassett, Dick Sargent, Greg Mullavey, Thomas Ryan"
197377,Tenacious D: Post-Apocalypto (2018),Comedy,
289621,The Small Victories (2023),Comedy,"Michel Blanc, Julia Piaton, Lionel Abelanski, Marie Bunel, Marie-Pierre Casey"
242486,Golgo 13 (1973),Action|Crime,"Ken Takakura, Pouri Banaei, Nosratollah Karimi, Ahmad Ghadakchian, Mohsen Sohrabi"
197615,Santa Jaws (2018),Action|Comedy|Fantasy,"Reid Miller, Courtney Lauren Cummings, Jim Klock, Carrie Lazar, Arthur Marroquin"
260881,Milk (1999),Comedy,"Francesca Annis, James Fleet, Dawn French, Lesley Manville, Phyllida Law"
132774,Francesca e Nunziata (2002),(no genres listed),"Sophia Loren, Giancarlo Giannini, Claudia Gerini, Raoul Bova, Luciano De Crescenzo"
167096,Green is Gold (2016),Crime|Drama,"Jimmy Baxter, Ryon Baxter, Liz Clare, Sam Cohen-Wade, Thomas Cokenias"
123945,Basara: Princess Goh (1992),Drama,"Rie Miyazawa, Tatsuya Nakadai, Toshiya Nagasawa, Matsumoto Hakuō II, Rentaro Mikuni"
143168,Wild Life (2014),Drama,"Mathieu Kassovitz, Céline Sallette, David Gastou, Sofiane Neveu, Romain Depret"
194278,How to Build a Time Machine (2016),Documentary,"Ronald Mallett, Robert Niosi, Bob Burns, Don Coleman"
124883,Riders to the Stars (1954),Drama|Sci-Fi,"William Lundigan, Herbert Marshall, Richard Carlson, Martha Hyer, Dawn Addams"
54144,"Last Time, The (2006)",Comedy|Drama|Romance,"Michael Keaton, Brendan Fraser, Daniel Stern, Amber Valletta, Richard Kuhlman"
233123,Deadly Desire (1991),Drama|Mystery,"Jack Scalia, Kathryn Harrold, Will Patton, Joe Santos, Ned Bellamy"
167456,Maula Jat (1979),(no genres listed),"Sultan Rahi, Mustafa Qureshi, Seema, Aasia, Kifayat Hussain Bhatti"
195457,The History of White People in America (1985),Comedy,"Martin Mull, Mary Kay Place, Fred Willard, Steve Martin, Edie McClurg"
147980,Iceland (1942),(no genres listed),"Sonja Henie, John Payne, Jack Oakie, Felix Bressart, Sterling Holloway"
165143,Silver Skies (2016),Comedy,"Mariette Hartley, Barbara Bain, Howard Hesseman, Heather McComb, Alex Rocco"
193924,Kazablan (1974),Comedy|Drama|Romance,
184179,Kadhalan (1994),Action|Drama|Romance,"Prabhu Deva, Nagma, Vadivelu, Raghuvaran, S. P. Balasubramaniam"
266264,The Cockeyed Cowboys of Calico County (1970),Action|Comedy|Romance|Western,"Dan Blocker, Nanette Fabray, Jim Backus, Wally Cox, Jack Elam"
186913,I Hate Love (2012),Romance,"Diane Rosser, Rodrigo Azuela, Christian Vazquez, Diego Cataño, Miriana Moro"
121767,"See You Tomorrow, Everyone (2013)",Drama,"Gaku Hamada, Kana Kurashina, Kento Nagayama, Haru, Kei Tanaka"
269538,Dragon Fury (2021),Fantasy|Horror|Mystery,"Nicola Wright, Chelsea Greenwood, Chrissie Wunna, Sofia Lacey, Rachel Rye"
271030,Whisky Romeo Zulú (2005),Drama,"Enrique Piñeyro, Mercedes Morán, Alejandro Awada, Carlos Portaluppi, Martín Slipak"
56176,Alvin and the Chipmunks (2007),Children|Comedy,"Jason Lee, David Cross, Cameron Richardson, Jane Lynch, Justin Long"
227514,Zen Dog (2016),Drama,"Clea DuVall, Kyle Gallner, Korrina Rico, Adam Herschman, Celia Diane"
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,"Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki, Luca Calvani"
280736,Mazzaropi - O Vendedor de Linguiça (1962),Comedy,"Amacio Mazzaropi, Geny Prado, Roberto Duval, Ilena de Castro, Amilton Fernandes"
153198,Blush (2005),Drama|Fantasy|Romance,"Laura Aris Alvarez, Elena Fokina, Jozef Frucek, Ina Geerts, Robert M. Hayden"
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,"Dolores del Río, Gene Raymond, Raul Roulien, Ginger Rogers, Fred Astaire"
211638,Beats of the Heart: Roots Rock Reggae (1977),Documentary,"Jimmy Cliff, Joe Gibbs, Dennis Brown, Michael Manley, Jacob Miller"
91904,"House Built on Water, A (Khanei ruye ab) (2003)",Thriller,
175281,Tour De Pharmacy (2017),Comedy,"Orlando Bloom, Andy Samberg, John Cena, Jeff Goldblum, J.J. Abrams"
191213,Encounter (2018),Sci-Fi,"Luke Hemsworth, Anna Hutchison, Tom Atkins, Sarah Booth, Cheryl Texiera"
2442,Hilary and Jackie (1998),Drama,"Emily Watson, Rachel Griffiths, James Frain, David Morrissey, Charles Dance"
189211,The Redeeming (2018),Drama|Mystery|Thriller,"Robert Blackwood, Robert Coren, Ryan Wichert, Tracey Ann Wood"
175901,Mister Blot's Academy (1984),Children|Fantasy,"Piotr Fronczewski, Slavek Wronka, Leon Niemczyk, Wiesław Michnikowski, Bronisław Pawlik"
152236,Trashed (2012),Documentary,Jeremy Irons
203827,Getting Over (2018),Documentary,
5752,Gregory's Girl (1981),Comedy|Romance,"John Gordon Sinclair, Dee Hepburn, Clare Grogan, Jake D'Arcy, Chic Murray"
160030,Goliath and the Sins of Babylon (1963),Adventure,"Mark Forest, José Greci, Giuliano Gemma, Erno Crisa, Mimmo Palmara"
212935,You Can't Live Like That (1990),Documentary,"Stanislav Govorukhin, Aleksandr Nevzorov, Maximilian Schell"
103604,Cold Moon (Lune froide) (1991),Comedy|Drama,"Jean-François Stévenin, Patrick Bouchitey, Jean-Pierre Bisson, Laura Favali, Silvana de Faria"
236379,A Woman's Work: The NFL's Cheerleader Problem (2019),Documentary,"Lacy Thibodeaux-Fields, Maria Pinzone, Krystal Cruz-Murolo"
159712,Tales of a Golden Geisha (1990),Comedy|Drama,"Nobuko Miyamoto, Masahiko Tsugawa, Hiroshi Okochi, Ryūnosuke Kaneda, Mitsuko Ishii"
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,"Sandra Bullock, Nicole Kidman, Stockard Channing, Dianne Wiest, Goran Visnjic"
259953,No Regret (1993),Documentary,"Max Mok Siu-Chung, Vivian Chow, Kenneth Tsang, Ridley Tsui Bo-wah, Lau Kar-Wing"
92477,Yes: 9012 Live (1985),Documentary|Musical,"Jon Anderson, Chris Squire, Trevor Rabin, Alan White, Tony Kaye"
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance,"Don Knotts, Joan Staley, Liam Redmond, Dick Sargent, Skip Homeier"
280294,Nix (2022),Horror|Thriller,"James Zimbardi, Dee Wallace, Michael Paré, Angie Teodora Dick, Skyler Caleb"
140305,Crossfire: Hate Is Like a Gun (2005),Documentary,
244112,Fish School 2 (2019),(no genres listed),"Jo Davis, Joonas Bridge, Sarah Kenny"
26112,Behold a Pale Horse (1964),Drama|War,"Gregory Peck, Anthony Quinn, Omar Sharif, Raymond Pellegrin, Paolo Stoppa"
208615,Botinada: A Origem do Punk no Brasil (2006),Documentary,"João Gordo, Clemente Tadeu Nascimento, Redson, Ariel Uliana Jr., Fábio Sampaio"
207209,Ravenswood (2017),Horror|Thriller,"Madeline Marie Dona, Adam Horner, Shane Savage, Isabel Dickson, Jock Campbell"
1473,Best Men (1997),Action|Comedy|Crime|Drama,"Dean Cain, Andy Dick, Sean Patrick Flanery, Mitchell Whitfield, Luke Wilson"
2633,"Mummy, The (1932)",Horror|Romance,"Boris Karloff, Zita Johann, David Manners, Arthur Byron, Edward Van Sloan"
105364,Something in the Air (Après Mai) (2012),Action|Drama,"Clément Métayer, Lola Créton, Felix Armand, Carole Combes, Bobbi Salvör Menuez"
166480,Eliminators (2016),Action|Thriller,"Scott Adkins, Stuart Bennett, Daniel Caltagirone, James Cosmo, Mem Ferda"
163194,Davy Crockett and the River Pirates (1956),Action|Adventure|Children,"Fess Parker, Buddy Ebsen, Jeff York, Kenneth Tobey, Clem Bevans"
264580,Psych 3: This Is Gus (2021),Comedy|Crime|Mystery,"James Roday Rodriguez, Dulé Hill, Timothy Omundson, Maggie Lawson, Kirsten Nelson"
252370,Taylor Swift: The 1989 World Tour - Live (2015),Documentary,"Taylor Swift, Mick Jagger, Wiz Khalifa, Ally Brooke, Camila Cabello"
277488,Rise of the Teenage Mutant Ninja Turtles: The Movie (2022),Action|Animation|Comedy|Fantasy,"Ben Schwartz, Omar Benson Miller, Brandon Mychal Smith, Josh Brener, Haley Joel Osment"
182949,Sign of Zorro (1963),Adventure|Western,"Sean Flynn, Gaby André, Folco Lulli, Walter Barnes, Enrique Diosdado"
106107,Order and Disorder (2009),Documentary,
212387,The Translators (2019),Thriller,"Olga Kurylenko, Lambert Wilson, Manolis Mavromatakis, Sidse Babett Knudsen, Alex Lawther"
188475,"Aphrodite, Goddess of Love (1958)",Drama,"Isabelle Corey, Anthony Steffen, Irène Tunc, Carlo Tamberlani, Clara Calamai"
162862,Scenes from the Class Struggle in Portugal (1977),(no genres listed),Philip J. Spinelli
186111,Thomas & Friends: Tale of the Brave: The Movie (2014),Animation|Children,"Mark Moraghan, Martin Sherman, David Menkin, Clive Mantle, Olivia Colman"
187553,Zero Patience (1993),Drama|Fantasy|Sci-Fi,"John Robinson, Norman Fauteux, Dianne Heatherington, Richardo Keens-Douglas, Charlotte Boisjoli"
109745,Black Hills (1947),Action|Adventure|Western,"Eddie Dean, White Cloud, Roscoe Ates, Shirley Patterson, Terry Frost"
248640,Anne-Marie (1936),Drama,"Annabella, Pierre Richard-Willm, Paul Azaïs, Pierre Labry, Abel Jacquin"
134953,The Listening Project (2008),Documentary,
100344,No (2012),Drama,"Gael García Bernal, Alfredo Castro, Néstor Cantillana, Luis Gnecco, Antonia Zegers"
139493,L'arte della felicità (2013),Animation|Drama|Fantasy,"Leandro Amato, Nando Paone, Renato Carpentieri, Jun Ichikawa, Lucio Allocca"
173011,Lost Continent (1951),Sci-Fi,"Cesar Romero, John Hoyt, Hugh Beaumont, Chick Chandler, Sid Melton"
170889,I Am Not Madame Bovary (2016),Comedy|Drama,"Fan Bingbing, Zhang Jiayi, Guo Tao, Dong Chengpeng, Zhang Yi"
4609,Jacknife (1989),Drama,"Robert De Niro, Kathy Baker, Ed Harris, Ivar Brogger, Jordan Lund"
52891,"Flying Scotsman, The (2006)",Drama,"Jonny Lee Miller, Sean Brown, Joseph Carney, Billy Boyd, Laura Fraser"
90106,Pigskin Parade (1936),Musical,"Stuart Erwin, Patsy Kelly, Jack Haley, Johnny Downs, Betty Grable"
66506,Ping Pong Playa (2007),Comedy,"Jimmy Tsai, Andrew Vo, Khary Payton, Peter Paige, Scott Lowell"
90154,"Caller, The (2011)",Horror|Mystery|Thriller,"Rachelle Lefevre, Stephen Moyer, Luis Guzmán, Ed Quinn, Lorna Raver"
186725,Punjabi House (1998),(no genres listed),"Dileep, Harisree Ashokan, Cochin Haneefa, Mohini, Lal"
269874,Tanjuska and the 7 Devils (1993),Documentary|Horror,
121929,Looking Forward (1933),Drama,"Lionel Barrymore, Lewis Stone, Benita Hume, Elizabeth Allan, Phillips Holmes"
25842,Topper (1937),Comedy|Fantasy|Romance,"Constance Bennett, Cary Grant, Roland Young, Billie Burke, Alan Mowbray"
210017,The Rati Horror Show (2010),Documentary,"Enrique Piñeyro, Andrés Bagg, Germán Cantore, Agustín Negrussi, Fernando Ariel Carrera"
219009,Negative (2017),Drama|Thriller,"Sebastian Roché, Katia Winter, Josh Randall, Simon Quarterman, Joanna Sotomura"
226148,Gloria mundi (2019),Drama,"Ariane Ascaride, Jean-Pierre Darroussin, Gérard Meylan, Anaïs Demoustier, Robinson Stévenin"
3711,Sarafina! (1992),Drama,"Leleti Khumalo, Whoopi Goldberg, John Kani, Miriam Makeba, Mary Twala"
139845,Fit (1994),(no genres listed),Lizzie Curry Martinez
187701,Onni von Sopanen (2006),Children,"Kaarlo Somerto, Minna Suuronen, Robin Svartström, Oona Linnasalmi, Julius Vakkuri"
175215,Stigma (1972),Drama,"Philip Michael Thomas, Harlan Cary Poe, Josie Johnson, Peter H. Clune, William Magerman"
188507,Runway Cop (2012),Comedy|Romance,"Kang Ji-hwan, Sung Yu-ri, Lee Soo-hyuk, Kim Young-kwang, Shin Min-chul"
55469,Graveyard of Honor (Shin jingi no hakaba) (2002),Action|Crime|Thriller,"Goro Kishitani, Narimi Arimori, Ryôsuke Miki, Yoshiyuki Daichi, Hirotaro Honda"
43415,As Tears Go By (Wong gok ka moon) (1988),Crime|Drama,"Andy Lau Tak-Wah, Maggie Cheung, Jacky Cheung Hok-Yau, Alex Man Chi-Leung, Wong Aau"
6124,Savannah Smiles (1982),Comedy,"Mark Miller, Donovan Scott, Bridgette Andersen, Chris Robinson, Michael Parks"
283867,Buzkashi Boys (2012),(no genres listed),"Wali Talash, Fawad Mohammadi, Jawanmard Paiz"
6277,Winter Kills (1979),Drama,"Jeff Bridges, John Huston, Anthony Perkins, Eli Wallach, Sterling Hayden"
161242,Love in the Rough (1930),Comedy|Romance,"Robert Montgomery, Dorothy Jordan, Benny Rubin, J. C. Nugent, Penny Singleton"
188749,The Equalizer 2 (2018),Action|Crime|Thriller,"Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean, Bill Pullman"
103657,"Client List, The (2010)",Drama,"Jennifer Love Hewitt, Teddy Sears, Sonja Bennett, Lynda Boyd, Chelah Horsdal"
192243,Contact (1992),Drama|Horror|Mystery|Thriller,"Brad Bovee, Elias Koteas, Ken Lesco, Brad Pitt, J.T. Walsh"
185701,When I Was Alive (2014),Horror|Thriller,"Antônio Fagundes, Marat Descartes, Sandy, Gilda Nomacce, Kiko Bertholini"
89021,Elvira Madigan (1967),Drama|Romance,"Pia Degermark, Thommy Berggren, Lennart Malmer, Cleo Jensen, Nina Widerberg"
226018,Princess of the Row (2020),Drama,"Tayler Buck, Edi Gathegi, Martin Sheen, Ana Ortiz, Jacob Vargas"
143781,The Bishop's Bedroom (1977),Comedy|Crime|Drama,"Ugo Tognazzi, Patrick Dewaere, Ornella Muti, Lia Tanzi, Gabriella Giacobbe"
143633,The Witch (1966),Horror,"Richard Johnson, Rosanna Schiaffino, Gian Maria Volonté, Sarah Ferrati, Margherita Guzzinati"
174715,Australian Rules (2002),Drama,"Nathan Phillips, Luke Carroll, Lisa Flanagan, Tom Budge, Simon Westaway"
122282,Pride and Prejudice (1980),Comedy|Drama|Romance,
149106,Elves (1989),(no genres listed),"Dan Haggerty, Julie Austin, Deanna Lund, Borah Silver, Mansell Rivers-Bland"
202465,Pope Vs. Hitler (2017),Documentary|War,"Andreas Berg, Michael Deffert, Thorsten Wien, Dan Nachtrab"
103563,Which Way Is the Front Line From Here?  The Life and Time of Tim Hetherington (2013),Documentary,
191373,Poor Cinderella (1934),Animation|Comedy,"Bonnie Poe, Jack Mercer"
278090,The Maid (2005),Drama|Horror|Thriller,"Alessandra de Rossi, Hong Huifang, Benny Soh, Zhenwei Guan, Chen Shucheng"
201947,Earthflight (2013),Documentary,David Tennant
7821,Ice-Cold in Alex (1958),Adventure|Drama|War,"John Mills, Sylvia Syms, Anthony Quayle, Harry Andrews, Diane Clare"
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,Jeff Ross
198605,L'autre Rio (2018),Documentary,
4182,Tuff Turf (1985),Drama,"James Spader, Kim Richards, Paul Mones, Matt Clark, Claudette Nevins"
227701,Womaneater (1958),Horror|Sci-Fi,"George Coulouris, Vera Day, Peter Forbes-Robertson, Joyce Gregg, Jimmy Vaughn"
221608,Fat Fiction (2020),Documentary,"Gary Taubes, Nina Teicholz, Ancel Keys, Tim Noakes, Mark Hyman"
172057,The Seven Year Hitch (2012),Comedy|Romance,"Natalie Hall, Darin Brooks, Ryan Doom, John Sloan, George Wendt"
179805,Totally for Teens (2009),Comedy,"Derrick Beckles, Leo Fitzpatrick, Matt Bennett"
187113,Troy the Odyssey (2017),Action|Adventure,"Dylan Vox, Lara Heller, Hachem Hicham, Eoin O'Brien, Kelly B. Jones"
196845,Journey to the Christmas Star (2012),Adventure|Children|Fantasy,"Vilde Zeiner, Anders Baasmo Christiansen, Agnes Kittelsen, Stig Werner Moe, Eilif Hellum Noraker"
162120,Shoot First (1953),Adventure|Crime|Thriller,"Joel McCrea, Evelyn Keyes, Herbert Lom, Roland Culver, Marius Goring"
168170,The Bosses (2015),(no genres listed),"Fernando A. Solas, Emilio R. Salazar, Cesar R. Suarez, Eduardo Dávalos de Luna, Octavio Ángelo Lowry"
202147,The Last (2019),(no genres listed),"Junko Takeuchi, Nana Mizuki, Jun Fukuyama, Chie Nakamura, Showtaro Morikubo"
213093,Coffee with Cinnamon (2018),Drama,"Valdineia Soriano, Aline Brune, Michelle Mattiuzzi, Aldri Anunciação, Guilherme Silva"
2635,"Mummy's Curse, The (1944)",Horror,"Lon Chaney Jr., Peter Coe, Virginia Christine, Kay Harding, Dennis Moore"
5549,Flaming Star (1960),Western,"Elvis Presley, Barbara Eden, Steve Forrest, Dolores del Río, John McIntire"
138332,La scuola è finita (2010),(no genres listed),"Valeria Golino, Vincenzo Amato, Fulvio Forti, Gianluca Belardi, Paolo Giovannucci"
178487,The Big Man (1990),Drama,"Liam Neeson, Joanne Whalley, Billy Connolly, Ian Bannen, Hugh Grant"
245414,Rosemary (1958),Comedy|Crime|Drama,"Nadja Tiller, Peter van Eyck, Carl Raddatz, Gert Fröbe, Hanne Wieder"
121284,The Six Wives of Henry Lefay (2009),Comedy,"Elisha Cuthbert, Tim Allen, Jenna Elfman, Andie MacDowell, Lindsay Sloane"
153602,Misa mi (2003),Children|Drama,"Kim Jansson, Lena Granhagen, Magnus Krepper, Per Nilja, Sverre Porsanger"
190373,Invitation au voyage (1982),Crime|Horror|Mystery|Thriller,"Laurent Malet, Aurore Clément, Mario Adorf, Corinne Reynaud, Robin Renucci"
8420,Possessed (1947),Drama|Film-Noir,"Joan Crawford, Van Heflin, Raymond Massey, Geraldine Brooks, Stanley Ridges"
276281,More Pep (1936),Animation|Comedy,"Mae Questel, Max Fleischer"
256313,The Sea Stares at Us from Afar (2018),Documentary,"Sebastián Haro, Antonio Leonardo, José Ancela, Fran Cortázar, Antonio Ruiz"
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,"Jean-Claude Van Damme, Scott Adkins, Dolph Lundgren, Andrei Arlovski, Mariah Bonner"
4986,Silent Rage (1982),Action|Sci-Fi,"Chuck Norris, Ron Silver, Toni Kalem, Brian Libby, Steven Keats"
224999,Capulina vs. the Monsters (1974),Children|Comedy|Fantasy|Horror,"Gaspar Henaine, Gloriella, Héctor Andremar, Salvador Zea, Guillermo Amador"
236905,The Christmas Pact (2018),Romance,"Kyla Pratt, Jarod Joseph, Heather-Claire Nortey, Hamza Fouad, Kadeem Hardison"
161768,Bimboland (1998),Comedy|Romance,"Judith Godrèche, Aure Atika, Gérard Depardieu, Dany Boon, Armelle"
149382,Ice Sculpture Christmas (2015),Romance,"Rachel Boston, David Alpay, Brenda Strong, Paul McGillion, Aliyah O'Brien"
212757,Musical Singer (1985),Comedy|Drama|Romance,"Russell Wong, Anita Mui Yim-Fong, James Wong, Cher Yeung Suet-Yee, Johnnie Kong"
125894,Doubting Thomas (1935),Comedy,"Will Rogers, Billie Burke, Alison Skipworth, Sterling Holloway, Gail Patrick"
141022,Sfrattato cerca casa equo canone (1983),Comedy,"Pippo Franco, Anna Mazzamauro, Oreste Lionello, Bombolo, Marisa Merlini"
169688,Painkillers (2015),Action|Sci-Fi|Thriller,"Tahmoh Penikett, Erica Durance, Lesley-Ann Brandt, Colm Feore, Julia Voth"
186727,Amar Akbar Anthony (2015),Comedy|Drama,"Prithviraj Sukumaran, Indrajith Sukumaran, Jayasurya, Meenakshi, Srindaa"
279440,We Are As Gods (2022),Documentary,"Stewart Brand, Brian Eno"
237982,The Oak Room (2020),Thriller,"RJ Mitte, Peter Outerbridge, Ari Millen, Nicholas Campbell, Martin Roach"
82202,"Tourist, The (2010)",Drama|Thriller,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff"
96933,Despair (1978),Drama|Fantasy,"Dirk Bogarde, Andréa Ferréol, Klaus Löwitsch, Volker Spengler, Bernhard Wicki"
137325,Chloé (1996),Drama|Romance,"Marion Cotillard, Anna Karina, Nozha Khouadra, Jean-Claude Adelin, Arache Mansour"
8902,Bug (1975),Horror|Mystery|Sci-Fi,"Bradford Dillman, Joanna Miles, Richard Gilliland, Jamie Smith-Jackson, Alan Fudge"
242264,Bruno v Tyson (2021),Documentary,"Frank Bruno, Mike Tyson, Paul Dempsey, Don King, Duke McKenzie"
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray, Tim Curry"
139233,Sons of Liberty (2013),Action|Sci-Fi,"Tamer Hassan, Keith David, Elyse Levesque, Mark Sheppard, Adam Cardon"
52551,Redline (2007),Action,"Nathan Phillips, Nadia Bjorlin, Eddie Griffin, Tim Matheson, Jesse Johnson"
273815,Punjab 1984 (2014),Children|Drama,"Diljit Dosanjh, Sonam Bajwa, Kirron Kher, Arun Bali, Pavan Malhotra"
279666,The Lady Constables (1978),Action,"Angela Mao Ying, Chia Ling, Chang Yi, Wang Kuan-Hsiung, Shih Ting-Ken"
220566,The Awakener (2018),Action|Crime|Drama|Thriller,"Kiko Pissolato, Tainá Medina, Samuel de Assis, Carlos Betão, Eduardo Moscovis"
86651,Here Comes the Navy (1934),Comedy|Drama|Romance,"James Cagney, Pat O’Brien, Gloria Stuart, Frank McHugh, Dorothy Tree"
