age,workclass,education,educationno,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native,criminal
26,2,15,10,4,9,1,4,0,0,0,35.0,37,0
23,1,11,9,4,4,1,4,1,0,0,40.0,29,0
62,1,11,9,2,13,0,4,1,0,0,40.0,37,0
52,2,15,10,2,0,0,4,1,0,0,40.0,37,0
58,2,15,10,0,7,4,4,0,0,0,42.0,9,0
25,2,9,13,4,11,1,4,0,0,0,40.0,37,0
24,2,9,13,4,3,1,2,1,0,0,40.0,37,0
19,2,15,10,4,10,3,4,1,0,0,8.0,37,0
43,2,15,10,2,3,0,4,1,0,0,40.0,37,0
47,1,11,9,5,0,4,2,0,0,0,40.0,37,0
39,2,11,9,0,7,4,4,0,0,0,40.0,37,0
49,2,8,11,3,5,4,4,1,0,1380,42.0,37,0
32,2,8,11,4,2,1,4,1,0,0,45.0,37,0
34,2,15,10,2,9,0,4,1,0,0,50.0,37,1
28,2,11,9,0,2,1,4,1,0,0,45.0,37,0
25,2,15,10,4,0,1,0,0,0,0,20.0,37,0
34,2,9,13,2,9,0,4,1,0,0,50.0,37,1
38,3,9,13,2,3,0,4,1,15024,0,80.0,37,1
50,2,11,9,2,3,0,4,1,7688,0,50.0,37,1
24,1,15,10,0,5,1,2,1,0,0,50.0,37,0
37,1,15,10,2,12,0,4,1,0,0,45.0,37,1
44,2,15,10,0,6,4,4,1,0,0,58.0,37,1
28,2,15,10,2,11,5,4,0,0,0,40.0,37,0
42,2,9,13,2,3,0,4,1,0,0,40.0,37,1
74,2,15,10,0,0,1,4,0,0,0,9.0,37,0
38,4,11,9,2,2,0,4,1,0,0,50.0,37,0
44,4,12,14,2,9,0,4,1,0,0,40.0,37,0
44,2,1,7,0,6,4,3,0,0,0,46.0,31,0
26,2,11,9,4,6,1,4,1,0,0,40.0,37,0
36,2,11,9,2,7,0,2,1,0,0,40.0,37,0
41,2,7,12,2,3,5,4,0,0,0,50.0,37,1
67,2,14,15,2,9,0,4,1,20051,0,48.0,37,1
39,1,2,8,2,12,0,4,1,0,0,50.0,37,0
57,2,3,2,6,8,1,2,0,0,0,30.0,37,0
29,2,8,11,5,2,1,4,1,0,0,40.0,37,0
31,3,9,13,4,4,1,4,0,0,0,45.0,37,0
44,2,15,10,2,13,0,4,1,0,0,40.0,37,0
29,2,10,16,4,9,3,4,1,0,0,40.0,37,0
30,2,15,10,4,5,4,4,0,0,0,40.0,37,0
27,2,11,9,4,13,1,4,1,0,0,40.0,37,0
27,2,15,10,2,11,0,4,1,0,0,50.0,37,0
32,2,11,9,4,5,1,4,0,0,0,45.0,37,0
58,2,0,6,2,7,5,4,0,0,0,8.0,37,0
35,1,15,10,2,10,0,4,1,0,0,40.0,37,0
21,2,11,9,4,5,3,4,1,0,0,36.0,37,0
28,2,15,10,4,2,4,4,1,0,0,40.0,37,0
46,4,15,10,0,3,1,4,1,0,0,50.0,37,0
36,4,11,9,5,7,4,4,0,0,0,40.0,37,0
72,2,1,7,6,0,4,4,0,0,0,40.0,37,0
35,2,11,9,2,6,5,2,0,0,0,40.0,37,0
33,0,8,11,0,2,4,2,0,0,0,40.0,37,1
69,2,1,7,4,6,1,4,0,0,0,40.0,37,0
35,2,11,9,2,6,0,4,1,0,0,40.0,37,0
34,2,11,9,2,12,5,4,0,0,0,32.0,37,0
30,2,1,7,2,7,0,4,1,0,0,40.0,24,0
28,2,9,13,4,13,1,4,1,0,0,55.0,37,0
54,2,9,13,2,11,0,4,1,0,0,35.0,37,1
47,2,15,10,2,9,0,4,1,0,0,50.0,37,1
24,2,11,9,4,5,4,2,0,0,0,40.0,37,0
52,4,9,13,2,9,0,4,1,0,0,60.0,37,1
20,2,11,9,4,5,3,0,1,0,0,48.0,37,0
43,3,12,14,2,3,0,4,1,5013,0,45.0,37,0
45,2,5,4,5,7,4,4,0,0,0,40.0,24,0
29,4,11,9,5,2,1,4,1,0,0,35.0,37,0
47,2,12,14,0,3,4,4,1,0,0,42.0,37,0
24,2,11,9,4,2,3,4,1,0,0,40.0,37,0
51,2,11,9,2,9,0,4,1,0,0,40.0,37,0
17,2,1,7,4,11,3,4,1,0,0,12.0,37,0
37,2,8,11,2,2,0,4,1,0,1977,40.0,37,1
27,2,10,16,4,9,1,4,0,0,0,70.0,37,0
29,2,9,13,2,3,5,4,1,0,0,40.0,37,1
36,4,7,12,0,11,4,4,0,0,0,35.0,37,0
58,1,9,13,4,9,1,4,0,0,0,40.0,37,0
26,4,15,10,2,2,0,4,1,0,0,45.0,37,0
57,2,11,9,2,11,0,4,1,0,0,40.0,37,1
59,2,11,9,2,2,0,4,1,0,0,40.0,37,0
27,2,11,9,2,6,0,4,1,0,0,40.0,37,0
31,4,9,13,4,12,1,4,1,0,0,40.0,37,0
21,2,15,10,4,11,3,4,0,0,0,24.0,37,0
29,2,15,10,4,0,1,4,1,0,0,60.0,37,0
18,2,1,7,4,7,3,4,1,0,0,40.0,37,0
52,2,0,6,2,2,0,4,1,0,1887,47.0,37,1
57,3,9,13,0,9,1,4,1,0,0,80.0,37,0
60,2,5,4,4,13,1,4,1,0,0,48.0,37,1
31,2,9,13,2,9,0,4,1,7688,0,40.0,1,1
23,2,9,13,4,0,3,4,0,0,0,40.0,37,0
27,2,11,9,4,11,3,4,1,0,0,40.0,37,0
42,4,14,15,2,9,0,4,1,0,1902,50.0,37,1
25,2,15,10,4,12,1,4,1,2174,0,40.0,37,0
49,2,9,13,4,9,1,4,0,0,0,40.0,37,0
32,2,9,13,4,12,1,4,1,0,0,40.0,37,0
19,2,15,10,4,0,3,4,1,0,0,28.0,37,0
60,2,5,4,0,7,1,4,0,0,0,40.0,37,0
42,1,6,5,2,7,0,4,1,0,0,40.0,37,0
35,4,7,12,4,4,1,4,1,0,0,40.0,37,0
48,2,11,9,4,0,4,2,0,0,0,37.0,37,0
51,2,12,14,2,2,0,4,1,0,0,40.0,37,1
29,2,11,9,4,2,1,0,1,0,0,40.0,37,0
36,1,11,9,5,3,1,2,1,0,0,40.0,37,0
17,2,0,6,4,7,3,4,0,0,0,21.0,37,0
52,2,12,14,0,9,1,4,0,6849,0,60.0,37,0
24,2,11,9,4,2,1,4,1,0,0,40.0,37,0
24,2,11,9,2,5,0,4,1,0,0,50.0,37,0
26,1,9,13,4,9,3,4,1,1055,0,40.0,37,0
27,2,9,13,4,7,3,4,0,0,0,20.0,37,0
39,2,11,9,4,5,3,4,1,0,0,60.0,37,0
30,2,11,9,2,13,0,2,1,0,0,45.0,37,0
50,4,11,9,2,3,0,4,1,0,0,32.0,37,0
52,3,9,13,2,11,0,4,1,0,0,55.0,37,0
46,2,14,15,2,9,0,4,1,15024,0,45.0,37,1
23,2,9,13,4,11,3,4,0,0,0,20.0,37,0
45,2,1,7,6,7,1,2,0,0,0,20.0,37,0
65,2,6,5,6,8,4,2,0,0,0,24.0,37,0
29,2,8,11,2,13,0,4,1,0,0,55.0,37,0
47,2,6,5,3,5,4,4,1,0,0,40.0,7,0
30,2,11,9,4,4,3,2,1,0,0,60.0,37,0
34,2,11,9,2,11,0,4,1,0,0,45.0,37,1
38,4,11,9,2,11,0,4,1,0,0,64.0,37,0
33,2,15,10,2,3,0,4,1,0,0,40.0,37,1
49,2,9,13,2,11,0,4,1,0,0,26.0,37,1
47,4,15,10,4,7,4,2,0,0,0,40.0,37,0
49,1,0,6,5,7,4,2,0,0,0,40.0,37,0
43,2,15,10,2,2,0,4,1,15024,0,60.0,37,1
30,2,9,13,2,0,5,2,0,0,0,40.0,37,1
58,4,11,9,2,2,0,4,1,0,0,60.0,37,0
19,2,11,9,4,7,3,4,0,0,0,14.0,37,0
21,2,9,13,4,5,1,4,1,0,0,40.0,37,0
33,2,9,13,2,3,0,4,1,15024,0,40.0,37,1
47,3,4,3,2,13,0,4,1,0,0,50.0,4,0
52,4,10,16,2,9,0,4,1,0,0,60.0,37,1
26,2,11,9,0,2,1,4,1,0,0,55.0,37,0
60,2,11,9,2,2,0,4,1,0,0,40.0,37,0
21,2,15,10,4,5,3,4,1,0,0,40.0,37,0
36,2,15,10,2,11,0,4,1,5178,0,50.0,37,1
31,2,15,10,2,2,0,4,1,0,0,45.0,37,0
50,3,10,16,5,9,1,4,1,0,0,40.0,37,1
31,1,11,9,0,0,4,4,0,0,0,40.0,37,0
71,2,11,9,2,2,0,4,1,0,0,15.0,37,0
30,5,9,13,2,12,0,4,1,0,0,40.0,37,1
20,2,15,10,4,7,3,4,1,0,0,20.0,37,0
24,2,11,9,4,3,2,4,1,4101,0,50.0,37,0
35,2,10,16,2,9,0,1,1,0,0,40.0,34,1
38,5,15,10,5,3,1,4,0,0,0,45.0,37,0
27,2,11,9,4,6,3,4,0,0,0,32.0,37,0
29,5,15,10,4,0,4,1,0,0,0,40.0,28,0
34,2,11,9,2,2,0,4,1,0,0,45.0,37,0
44,2,5,4,2,2,0,4,1,0,0,35.0,37,0
43,2,11,9,2,6,0,4,1,0,0,40.0,37,1
44,4,2,8,2,5,0,2,1,0,0,40.0,37,1
35,2,12,14,4,11,1,4,1,0,0,60.0,37,0
27,2,15,10,4,9,1,4,1,0,0,40.0,37,0
43,1,12,14,4,9,1,4,1,0,0,38.0,37,0
20,2,15,10,4,11,1,4,0,0,0,25.0,37,0
42,2,7,12,0,9,4,4,0,8614,0,40.0,37,1
27,5,15,10,2,13,0,4,1,3411,0,40.0,37,0
42,2,11,9,2,2,0,2,1,0,0,40.0,37,1
24,2,6,5,4,6,1,4,1,0,1721,40.0,37,0
48,0,15,10,0,3,1,4,1,0,0,40.0,37,0
17,4,1,7,4,4,3,4,1,0,0,10.0,37,0
33,2,9,13,2,3,0,4,1,0,0,40.0,37,1
50,3,11,9,2,11,0,4,1,0,0,50.0,37,1
22,2,11,9,4,11,3,4,0,2597,0,40.0,37,0
17,2,2,8,4,7,3,4,1,0,0,16.0,37,0
32,2,15,10,2,0,0,4,1,0,0,40.0,24,0
31,2,11,9,4,2,1,4,1,0,0,45.0,37,0
58,4,11,9,6,3,1,4,1,0,0,50.0,37,0
29,1,11,9,4,10,3,4,1,0,0,48.0,37,0
37,2,8,11,2,2,0,4,1,0,0,40.0,30,1
34,4,11,9,2,2,0,4,1,0,0,40.0,37,1
23,1,15,10,5,3,4,2,1,0,0,40.0,37,0
18,5,1,7,4,0,3,4,0,0,0,5.0,37,0
34,2,11,9,0,3,1,4,0,0,0,40.0,37,0
45,1,9,13,2,9,5,4,0,0,0,55.0,37,0
41,2,12,14,4,3,1,4,1,0,0,35.0,5,0
26,2,11,9,4,7,2,4,1,0,0,30.0,37,0
54,1,15,10,2,4,0,4,1,0,0,40.0,37,0
24,2,15,10,4,6,3,2,0,0,0,45.0,37,0
42,2,15,10,2,9,0,4,1,0,0,50.0,37,0
20,2,15,10,4,9,3,4,1,0,0,20.0,37,0
23,5,9,13,4,12,1,4,0,0,0,20.0,37,0
35,2,12,14,4,9,1,4,1,0,0,60.0,37,1
31,2,12,14,2,12,0,4,1,0,1902,40.0,37,1
30,2,9,13,4,9,3,4,0,0,0,40.0,29,0
19,2,11,9,4,11,3,4,0,0,0,20.0,37,0
36,1,9,13,4,9,1,4,1,0,0,50.0,37,0
31,2,9,13,6,11,4,4,0,0,1380,40.0,4,0
21,2,15,10,4,5,3,4,1,0,0,30.0,37,0
31,4,15,10,2,2,0,4,1,0,0,40.0,37,0
46,2,10,16,0,9,4,4,0,25236,0,65.0,37,1
44,2,9,13,0,3,3,4,0,0,0,50.0,37,1
40,2,2,8,2,7,0,2,1,0,0,40.0,21,0
45,2,15,10,4,11,1,2,1,0,0,40.0,37,0
60,2,11,9,2,2,0,4,1,0,0,35.0,37,0
18,2,1,7,4,7,2,4,1,0,0,25.0,37,0
28,2,9,13,2,9,0,4,1,0,0,40.0,37,0
36,2,15,10,0,0,4,2,0,0,0,40.0,37,0
40,2,8,11,2,12,0,4,1,4386,0,40.0,37,0
36,1,9,13,0,0,4,4,0,0,0,35.0,14,0
31,2,11,9,5,7,4,2,0,0,0,40.0,37,0
33,2,11,9,2,6,0,4,1,0,0,40.0,37,0
19,5,11,9,4,12,3,4,0,0,0,40.0,37,0
22,2,15,10,4,11,3,4,0,0,0,15.0,37,0
34,2,9,13,2,3,0,4,1,0,0,45.0,37,1
33,2,11,9,4,7,1,4,1,0,0,40.0,37,0
41,2,11,9,2,2,0,4,1,0,2051,60.0,37,0
29,2,9,13,4,9,1,4,1,4650,0,40.0,37,0
50,1,11,9,2,3,0,4,1,0,0,42.0,37,1
42,2,9,13,2,3,0,4,1,7298,0,45.0,37,1
44,2,11,9,2,11,5,4,0,0,0,40.0,37,0
20,2,15,10,4,7,1,4,0,0,0,20.0,37,0
31,2,11,9,2,7,0,4,1,0,0,40.0,24,0
23,2,15,10,4,7,1,4,0,0,0,24.0,37,0
55,2,15,10,0,0,1,1,0,0,0,40.0,37,0
26,2,8,11,2,0,0,4,1,0,2377,45.0,37,0
25,2,8,11,4,7,3,4,0,0,0,15.0,37,0
35,2,15,10,2,2,0,4,1,2407,0,40.0,37,0
36,2,15,10,4,11,1,2,0,0,0,36.0,37,0
43,5,9,13,2,9,0,4,1,0,0,50.0,37,0
56,2,11,9,6,7,4,2,0,594,0,20.0,37,0
42,2,9,13,2,12,0,4,1,0,0,40.0,37,1
19,2,15,10,4,7,2,4,0,0,0,25.0,37,0
55,4,11,9,2,13,0,4,1,0,0,72.0,37,0
42,2,12,14,4,3,1,4,0,14084,0,50.0,37,1
26,2,8,11,4,12,3,4,1,0,0,40.0,37,0
17,2,2,8,4,5,3,4,1,0,0,20.0,37,0
42,1,9,13,2,9,5,4,0,0,0,40.0,37,1
55,2,11,9,2,13,0,4,1,7688,0,40.0,37,1
32,2,15,10,4,0,3,2,0,0,0,40.0,37,0
29,2,1,7,4,2,3,2,1,0,0,40.0,13,0
46,5,9,13,2,9,0,4,1,0,0,37.0,37,0
29,5,9,13,2,3,0,4,1,7688,0,40.0,37,1
22,2,9,13,4,9,4,4,1,0,0,20.0,37,0
58,4,0,6,2,2,0,4,1,0,0,40.0,37,0
23,2,11,9,4,13,4,4,1,0,0,50.0,37,0
39,2,11,9,4,5,1,4,1,0,0,40.0,37,0
27,2,8,11,4,2,3,4,1,0,0,38.0,37,0
54,2,11,9,2,13,0,4,1,0,0,40.0,37,1
33,1,9,13,4,9,1,4,0,0,0,45.0,37,0
46,0,11,9,2,0,5,4,0,0,0,40.0,37,1
37,2,11,9,4,4,1,2,1,0,0,40.0,37,0
36,2,11,9,4,7,1,4,0,0,0,18.0,37,0
59,1,11,9,2,0,5,4,0,0,0,38.0,37,1
34,1,11,9,0,10,4,4,1,0,0,40.0,30,0
53,3,10,16,2,3,0,4,1,0,0,40.0,37,1
51,2,9,13,4,11,1,4,1,0,0,55.0,37,1
32,2,0,6,5,7,4,4,0,0,0,42.0,37,0
31,5,15,10,3,7,2,4,1,0,0,40.0,37,0
22,2,15,10,2,11,5,4,0,0,0,30.0,10,0
47,4,9,13,0,11,1,4,0,0,0,50.0,37,0
32,2,11,9,4,6,1,4,1,0,0,40.0,37,0
26,2,15,10,4,4,1,4,0,0,0,38.0,37,0
37,2,4,3,5,4,1,4,1,0,0,32.0,12,0
31,2,11,9,0,2,4,4,1,0,0,55.0,37,0
37,2,8,11,2,12,5,4,0,0,0,24.0,37,1
55,2,11,9,4,11,1,4,1,0,0,38.0,37,0
23,1,8,11,0,12,1,4,1,0,0,56.0,37,0
36,2,15,10,0,0,4,4,0,0,0,40.0,37,0
43,2,9,13,2,11,0,4,1,0,0,50.0,37,1
54,2,15,10,4,12,1,4,1,0,0,40.0,37,0
28,2,8,11,4,6,1,4,0,0,1669,42.0,37,0
40,2,8,11,2,3,0,4,1,0,0,50.0,37,1
41,4,15,10,2,3,0,4,1,0,0,60.0,37,0
40,2,9,13,4,11,1,3,0,0,0,55.0,37,1
42,2,15,10,0,0,1,2,0,0,0,38.0,37,0
61,4,11,9,2,4,0,4,1,0,2352,50.0,37,0
18,2,2,8,4,6,3,4,1,0,0,30.0,37,0
48,2,8,11,2,12,0,4,1,0,0,50.0,37,1
41,3,9,13,2,12,0,4,1,0,0,40.0,37,0
23,2,11,9,4,11,1,4,0,2463,0,40.0,37,0
60,2,11,9,2,13,0,4,1,0,0,60.0,37,1
22,2,15,10,4,7,2,2,1,0,0,20.0,37,0
61,2,11,9,2,6,0,4,1,0,0,40.0,37,0
25,2,11,9,4,6,1,2,1,0,0,40.0,37,0
46,2,12,14,4,12,1,4,1,0,0,35.0,37,1
43,2,9,13,2,3,0,4,1,0,1902,40.0,8,1
43,2,7,12,0,2,1,4,1,0,0,40.0,37,0
24,2,11,9,4,7,3,2,1,0,1721,30.0,37,0
68,4,1,7,4,4,4,4,1,0,0,20.0,37,0
31,2,11,9,0,0,4,4,0,0,0,38.0,37,0
17,2,1,7,4,11,3,4,0,0,0,20.0,37,0
32,2,11,9,2,2,0,4,1,5178,0,48.0,37,1
33,2,9,13,2,9,0,4,1,3103,0,47.0,37,1
64,2,9,13,2,9,0,4,1,0,0,40.0,37,1
20,2,11,9,4,13,3,4,1,0,0,30.0,37,0
30,2,11,9,5,7,3,4,0,0,0,36.0,37,0
43,2,15,10,0,3,1,4,1,0,0,45.0,37,0
22,2,15,10,4,0,3,4,1,0,0,40.0,37,0
17,2,0,6,4,4,3,4,1,0,0,20.0,37,0
47,4,11,9,2,7,5,4,0,0,0,75.0,20,0
41,2,8,11,4,9,1,4,0,0,0,60.0,37,0
56,2,15,10,2,2,0,4,1,0,0,40.0,37,1
64,2,11,9,2,13,0,4,1,0,0,45.0,37,0
47,2,11,9,2,13,0,4,1,0,0,50.0,37,1
48,2,8,11,4,0,4,4,1,0,0,40.0,37,0
31,2,12,14,4,9,1,4,0,0,0,46.0,37,0
29,2,8,11,4,12,3,4,1,0,0,40.0,37,0
30,2,11,9,6,0,1,4,0,0,0,40.0,37,0
32,2,11,9,2,3,0,4,1,0,1672,60.0,37,0
57,2,11,9,6,13,4,4,1,0,653,42.0,37,1
62,2,11,9,6,7,1,4,0,0,0,40.0,37,0
39,2,11,9,5,6,4,4,0,0,0,24.0,37,0
43,2,15,10,4,0,1,4,1,0,0,25.0,37,0
24,3,9,13,4,11,3,4,1,0,0,40.0,37,0
53,2,15,10,2,0,5,4,0,4386,0,40.0,37,1
26,2,15,10,4,5,3,4,1,0,0,40.0,37,0
73,4,11,9,2,3,0,4,1,0,0,40.0,37,0
55,2,11,9,2,6,0,4,1,0,0,40.0,37,0
25,2,11,9,0,0,1,4,1,0,0,40.0,37,0
41,2,9,13,0,9,1,4,0,0,0,50.0,37,1
24,2,9,13,4,3,1,4,1,0,0,50.0,37,0
63,2,11,9,6,4,1,4,1,0,0,6.0,37,0
17,2,1,7,4,11,3,4,1,0,0,20.0,37,0
35,2,15,10,2,2,0,4,1,0,0,50.0,37,0
51,2,15,10,2,9,0,4,1,0,0,40.0,37,1
62,1,9,13,6,9,1,4,0,0,0,48.0,37,0
55,2,11,9,2,2,0,4,1,4386,0,40.0,37,1
43,2,15,10,0,9,1,4,1,0,0,40.0,37,0
40,1,11,9,0,7,1,4,0,0,0,50.0,37,0
37,2,9,13,2,3,0,4,1,0,0,45.0,37,1
39,2,9,13,2,2,0,4,1,0,0,40.0,37,0
31,2,11,9,2,2,3,4,1,0,0,18.0,37,0
61,2,12,14,6,9,1,4,0,0,0,40.0,37,1
26,2,8,11,0,0,1,4,0,0,0,55.0,37,0
46,4,11,9,2,11,0,4,1,0,0,50.0,37,0
26,2,9,13,4,9,1,4,0,0,0,40.0,37,0
48,5,10,16,0,9,3,4,1,0,0,40.0,37,1
34,2,11,9,4,13,3,4,1,0,0,40.0,37,0
34,1,11,9,4,0,3,4,0,0,0,40.0,37,0
59,2,11,9,2,7,0,4,1,0,0,40.0,37,1
34,2,9,13,4,9,3,4,0,0,0,40.0,37,0
49,2,9,13,4,3,1,4,0,0,0,56.0,37,1
18,2,1,7,4,0,3,4,0,0,0,20.0,37,0
43,2,11,9,2,4,0,4,1,0,0,40.0,24,0
48,2,1,7,2,3,0,4,1,0,0,50.0,37,0
28,3,15,10,2,3,0,4,1,0,0,70.0,37,0
33,2,11,9,2,6,0,4,1,0,0,40.0,37,0
24,2,15,10,4,11,1,4,0,0,0,15.0,37,0
21,2,0,6,4,5,1,4,1,0,0,40.0,37,0
17,2,1,7,4,11,3,4,1,0,0,28.0,37,0
39,2,15,10,2,4,0,4,1,0,0,50.0,37,1
29,4,9,13,5,9,3,4,1,0,0,40.0,37,0
44,2,9,13,2,3,0,4,1,0,0,40.0,37,1
24,2,15,10,4,13,3,4,1,0,0,50.0,37,0
71,4,12,14,2,11,0,4,1,10605,0,40.0,37,1
51,4,9,13,2,11,0,1,1,0,2415,40.0,2,1
55,2,4,3,0,7,4,2,1,0,0,25.0,37,0
41,2,9,13,2,3,0,4,1,0,0,60.0,37,1
23,2,11,9,4,5,4,2,0,0,0,7.0,37,0
38,2,8,11,0,0,4,4,0,0,0,40.0,37,0
39,2,11,9,2,13,0,4,1,0,0,40.0,37,1
19,2,11,9,4,0,1,4,0,0,0,30.0,37,0
49,2,6,5,0,6,1,4,0,0,0,40.0,37,0
32,2,9,13,2,0,2,4,1,0,0,40.0,28,1
27,2,11,9,2,2,0,4,1,0,0,70.0,37,0
38,2,9,13,2,11,0,4,1,0,0,50.0,37,1
33,2,15,10,2,2,5,4,0,0,0,60.0,37,0
23,2,9,13,4,3,3,4,1,0,0,28.0,37,0
54,4,11,9,2,11,0,2,1,0,0,40.0,37,0
29,2,8,11,0,12,1,4,0,2174,0,45.0,37,0
35,4,9,13,4,3,1,4,1,0,0,40.0,37,0
28,2,8,11,2,0,5,1,0,0,0,40.0,17,0
37,2,9,13,2,9,0,4,1,7688,0,50.0,37,1
42,4,14,15,2,4,0,4,1,0,0,65.0,37,1
40,2,12,14,2,9,0,4,1,0,0,40.0,37,0
47,2,15,10,0,11,3,4,1,0,0,55.0,37,0
22,2,9,13,2,3,3,4,0,0,0,40.0,37,0
30,2,9,13,2,3,0,4,1,0,0,45.0,37,1
28,2,11,9,2,12,0,4,1,0,0,40.0,37,0
63,1,5,4,2,7,0,4,1,0,0,55.0,37,0
51,4,6,5,2,2,0,4,1,0,0,20.0,37,0
22,2,11,9,4,5,3,4,0,0,0,40.0,37,0
35,2,11,9,4,11,1,4,1,0,0,45.0,37,0
46,2,11,9,0,6,1,4,0,0,0,38.0,37,0
37,2,15,10,0,6,1,4,1,0,0,52.0,37,0
24,2,9,13,4,9,3,2,1,0,0,15.0,37,0
37,4,11,9,0,5,3,4,1,0,0,10.0,37,0
53,2,15,10,2,12,0,4,1,0,0,40.0,37,0
27,2,11,9,4,11,1,4,1,0,0,30.0,37,0
38,2,15,10,0,2,1,4,1,0,0,44.0,37,0
53,4,0,6,2,4,0,4,1,0,0,60.0,37,0
34,2,15,10,4,2,1,4,1,0,0,40.0,37,0
23,2,11,9,4,11,3,2,1,0,0,40.0,37,0
39,2,9,13,2,3,0,4,1,15024,0,45.0,37,1
43,2,12,14,2,9,5,1,0,0,0,50.0,33,0
67,3,11,9,2,3,0,1,1,0,0,40.0,37,1
81,4,11,9,2,3,0,4,1,0,0,30.0,37,0
21,2,15,10,4,7,3,4,1,0,0,20.0,37,0
23,2,15,10,4,11,1,4,1,0,0,25.0,37,0
25,2,15,10,4,13,4,4,1,0,0,40.0,37,0
42,2,4,3,2,6,5,4,0,0,0,38.0,24,0
38,2,15,10,2,0,5,2,0,0,0,40.0,37,0
32,2,11,9,2,6,0,4,1,0,0,40.0,37,0
37,2,11,9,2,6,0,4,1,0,0,40.0,37,0
51,2,12,14,2,3,0,4,1,0,0,60.0,37,1
22,2,15,10,4,11,1,4,0,0,0,42.0,37,0
33,2,3,2,3,8,1,4,0,0,0,40.0,12,0
42,2,11,9,0,6,1,4,1,0,0,55.0,37,0
51,1,13,1,2,7,0,4,1,0,0,40.0,37,0
23,2,11,9,2,0,5,4,0,0,0,40.0,24,0
37,2,1,7,2,6,0,4,1,3103,0,44.0,37,1
37,2,11,9,2,2,0,4,1,0,0,99.0,37,1
47,2,12,14,4,9,1,4,0,0,0,25.0,37,0
41,2,14,15,2,9,0,4,1,0,2415,40.0,37,1
33,2,11,9,2,2,0,4,1,0,0,30.0,37,0
31,2,9,13,4,11,1,4,1,0,0,40.0,37,1
31,2,7,12,0,7,4,0,0,0,0,40.0,37,0
35,2,11,9,2,6,0,2,1,0,0,40.0,37,0
38,3,11,9,2,3,0,4,1,0,0,40.0,37,1
18,2,11,9,4,7,1,4,0,0,0,45.0,37,0
20,2,11,9,2,6,0,4,1,0,0,40.0,37,0
54,1,15,10,0,3,4,2,0,0,0,35.0,37,0
40,2,15,10,0,0,4,4,0,0,0,40.0,37,0
36,3,9,13,2,3,5,4,0,0,1977,45.0,37,1
43,2,15,10,0,2,4,4,1,0,0,35.0,37,0
44,4,15,10,0,4,4,4,1,0,0,40.0,37,0
44,5,11,9,2,9,5,4,0,0,0,40.0,37,1
43,2,12,14,2,3,0,4,1,0,0,43.0,37,1
51,2,5,4,6,7,4,2,0,0,0,40.0,37,0
18,2,11,9,4,7,3,4,0,0,0,20.0,37,0
51,2,15,10,2,3,0,4,1,0,0,40.0,37,0
44,3,15,10,2,11,0,4,1,0,0,70.0,37,1
33,1,0,6,0,13,1,4,1,0,0,40.0,37,0
33,4,9,13,2,3,0,4,1,0,0,40.0,37,1
42,2,7,12,2,3,0,4,1,0,0,40.0,37,1
25,2,15,10,2,9,0,4,1,0,0,45.0,37,0
32,2,11,9,0,6,1,4,0,0,0,38.0,37,0
32,2,9,13,2,2,0,4,1,0,0,70.0,24,0
36,2,0,6,0,3,4,4,0,0,0,40.0,37,0
28,2,11,9,2,13,0,4,1,0,0,40.0,37,0
20,2,11,9,4,7,3,4,0,0,0,20.0,37,0
35,3,15,10,2,11,0,4,1,0,0,60.0,37,1
55,4,11,9,2,2,0,4,1,0,0,20.0,37,0
48,2,9,13,2,3,0,1,1,0,0,40.0,17,1
34,2,11,9,2,2,0,4,1,0,0,35.0,37,1
28,2,9,13,4,12,1,4,0,0,0,35.0,37,0
67,2,9,13,6,3,1,4,1,0,2392,40.0,37,1
37,2,11,9,2,2,0,4,1,0,0,40.0,37,0
44,2,11,9,4,13,4,4,1,0,0,70.0,37,0
25,2,15,10,4,11,1,4,0,0,0,40.0,37,0
21,2,15,10,4,3,1,4,0,4101,0,40.0,37,0
40,5,12,14,2,9,0,4,1,0,0,35.0,37,1
78,2,11,9,6,7,1,2,0,2964,0,40.0,37,0
34,2,11,9,0,5,3,4,1,0,0,40.0,37,0
49,2,11,9,4,0,1,4,0,0,0,44.0,37,0
22,2,7,12,4,0,1,4,0,0,0,40.0,37,0
60,4,11,9,4,4,4,4,1,0,0,42.0,37,0
45,1,11,9,6,10,1,4,1,0,0,40.0,37,1
63,2,8,11,0,7,1,4,0,0,0,20.0,37,0
41,2,11,9,4,2,3,2,0,0,0,35.0,37,0
47,2,11,9,0,0,4,4,0,0,0,40.0,37,0
44,2,11,9,0,2,4,4,1,0,0,40.0,37,0
51,2,15,10,6,9,1,4,0,3325,0,40.0,37,0
46,2,9,13,4,11,1,4,1,0,1504,40.0,37,0
41,2,8,11,2,6,0,4,1,0,0,40.0,37,0
50,4,11,9,2,2,0,4,1,0,0,40.0,37,0
47,2,11,9,2,0,0,4,1,0,0,50.0,37,1
35,2,11,9,4,3,1,4,1,0,0,45.0,37,0
56,2,11,9,2,3,0,4,1,0,0,55.0,37,1
45,2,12,14,0,9,1,4,1,0,0,45.0,37,0
48,0,9,13,0,3,4,4,1,0,0,58.0,37,1
40,2,15,10,2,6,0,4,1,2580,0,40.0,37,0
39,3,9,13,2,3,0,4,1,15024,0,50.0,37,1
